Name,Apple,RottenApple
saltandpepper_Screen Shot 2018-06-08 at 5.32.43 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.32.50 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.05 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.11 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.18 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.27 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.33 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.47 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.33.55 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.34.01 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.34.07 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.34.14 PM.png,1,0
saltandpepper_Screen Shot 2018-06-08 at 5.34.21 PM.png,1,0
Screen Shot 2018-06-08 at 4.59.36 PM.png,1,0
Screen Shot 2018-06-08 at 4.59.44 PM.png,1,0
Screen Shot 2018-06-08 at 4.59.49 PM.png,1,0
Screen Shot 2018-06-08 at 4.59.57 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.03 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.12 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.43 PM.png,1,0
Screen Shot 2018-06-08 at 5.00.50 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.01 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.08 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.15 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.22 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.29 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.01.41 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.08 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.38 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.43 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.02.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.17 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.40 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.03.59 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.11 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.16 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.42 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.04.59 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.06 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.12 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.27 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.41 PM.png,1,0
Screen Shot 2018-06-08 at 5.05.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.19 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.23 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.28 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.33 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.40 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.06.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.07.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.07.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.07.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.07.32 PM.png,1,0
Screen Shot 2018-06-08 at 5.07.52 PM.png,1,0
Screen Shot 2018-06-08 at 5.08.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.08.37 PM.png,1,0
Screen Shot 2018-06-08 at 5.08.46 PM.png,1,0
Screen Shot 2018-06-08 at 5.08.52 PM.png,1,0
Screen Shot 2018-06-08 at 5.08.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.03 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.17 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.25 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.40 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.09.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.03 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.11 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.21 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.29 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.37 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.43 PM.png,1,0
Screen Shot 2018-06-08 at 5.10.53 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.02 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.08 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.16 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.41 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.52 PM.png,1,0
Screen Shot 2018-06-08 at 5.11.59 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.14 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.20 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.29 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.41 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.12.56 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.02 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.25 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.40 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.45 PM.png,1,0
Screen Shot 2018-06-08 at 5.13.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.01 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.07 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.20 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.44 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.14.56 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.01 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.09 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.14 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.21 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.28 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.39 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.45 PM.png,1,0
Screen Shot 2018-06-08 at 5.15.52 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.06 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.16 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.28 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.33 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.37 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.44 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.49 PM.png,1,0
Screen Shot 2018-06-08 at 5.16.57 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.04 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.22 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.42 PM.png,1,0
Screen Shot 2018-06-08 at 5.17.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.12 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.16 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.37 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.42 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.51 PM.png,1,0
Screen Shot 2018-06-08 at 5.18.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.19.15 PM.png,1,0
Screen Shot 2018-06-08 at 5.19.28 PM.png,1,0
Screen Shot 2018-06-08 at 5.19.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.19.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.19.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.08 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.17 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.32 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.42 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.51 PM.png,1,0
Screen Shot 2018-06-08 at 5.20.56 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.06 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.22 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.40 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.44 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.51 PM.png,1,0
Screen Shot 2018-06-08 at 5.21.56 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.15 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.20 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.27 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.53 PM.png,1,0
Screen Shot 2018-06-08 at 5.22.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.07 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.14 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.23 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.23.51 PM.png,1,0
Screen Shot 2018-06-08 at 5.24.04 PM.png,1,0
Screen Shot 2018-06-08 at 5.24.12 PM.png,1,0
Screen Shot 2018-06-08 at 5.24.19 PM.png,1,0
Screen Shot 2018-06-08 at 5.24.26 PM.png,1,0
Screen Shot 2018-06-08 at 5.24.35 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.02 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.22 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.28 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.33 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.37 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.43 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.49 PM.png,1,0
Screen Shot 2018-06-08 at 5.25.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.13 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.19 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.29 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.36 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.41 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.52 PM.png,1,0
Screen Shot 2018-06-08 at 5.26.58 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.06 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.13 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.19 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.27 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.34 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.49 PM.png,1,0
Screen Shot 2018-06-08 at 5.27.54 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.04 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.10 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.15 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.32 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.38 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.42 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.48 PM.png,1,0
Screen Shot 2018-06-08 at 5.28.59 PM.png,1,0
Screen Shot 2018-06-08 at 5.29.07 PM.png,1,0
Screen Shot 2018-06-08 at 5.29.13 PM.png,1,0
Screen Shot 2018-06-08 at 5.29.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.29.24 PM.png,1,0
Screen Shot 2018-06-08 at 5.29.31 PM.png,1,0
Screen Shot 2018-06-08 at 5.32.33 PM.png,1,0
Screen Shot 2018-06-08 at 5.32.38 PM.png,1,0
Screen Shot 2018-06-08 at 5.32.43 PM.png,1,0
Screen Shot 2018-06-08 at 5.32.50 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.05 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.11 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.18 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.27 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.33 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.47 PM.png,1,0
Screen Shot 2018-06-08 at 5.33.55 PM.png,1,0
Screen Shot 2018-06-08 at 5.34.01 PM.png,1,0
Screen Shot 2018-06-08 at 5.34.07 PM.png,1,0
Screen Shot 2018-06-08 at 5.34.14 PM.png,1,0
Screen Shot 2018-06-08 at 5.34.21 PM.png,1,0
translation_Screen Shot 2018-06-08 at 4.59.36 PM.png,1,0
translation_Screen Shot 2018-06-08 at 4.59.44 PM.png,1,0
translation_Screen Shot 2018-06-08 at 4.59.49 PM.png,1,0
translation_Screen Shot 2018-06-08 at 4.59.57 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.03 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.12 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.18 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.43 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.00.50 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.01 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.08 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.15 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.22 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.29 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.01.41 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.08 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.24 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.38 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.43 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.48 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.02.54 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.05 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.10 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.17 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.40 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.47 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.03.59 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.05 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.11 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.16 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.24 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.42 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.48 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.04.59 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.06 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.12 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.18 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.27 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.41 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.05.48 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.10 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.19 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.23 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.28 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.33 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.40 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.47 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.06.54 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.07.05 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.07.18 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.07.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.07.32 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.07.52 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.08.05 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.08.37 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.08.46 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.08.52 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.08.58 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.03 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.10 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.17 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.25 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.40 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.47 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.09.54 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.03 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.11 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.21 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.29 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.37 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.43 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.10.53 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.02 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.08 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.16 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.24 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.41 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.52 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.11.59 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.14 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.20 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.29 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.41 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.47 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.12.56 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.02 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.10 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.18 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.25 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.40 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.45 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.13.54 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.01 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.07 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.20 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.44 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.48 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.14.56 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.01 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.09 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.14 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.21 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.28 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.39 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.45 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.15.52 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.06 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.16 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.28 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.33 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.37 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.44 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.49 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.16.57 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.04 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.10 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.22 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.34 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.42 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.17.58 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.12 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.16 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.37 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.42 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.51 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.18.58 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.19.15 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.19.28 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.19.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.19.47 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.19.58 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.08 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.17 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.32 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.42 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.51 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.20.56 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.06 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.22 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.40 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.44 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.51 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.21.56 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.15 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.20 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.27 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.48 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.53 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.22.58 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.07 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.14 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.23 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.31 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.23.51 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.24.04 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.24.12 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.24.19 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.24.26 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.24.35 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.02 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.22 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.28 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.33 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.37 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.43 PM.png,1,0
translation_Screen Shot 2018-06-08 at 5.25.49 PM.png,1,0
